"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2021","15.72","15.76","15.90","15.41","693.92K","-0.13%"
"07/08/2021","15.74","15.28","15.86","14.88","880.92K","0.96%"
"07/07/2021","15.59","16.33","16.62","15.54","1.02M","-3.53%"
"07/06/2021","16.16","16.60","16.74","16.08","854.86K","-1.82%"
"07/02/2021","16.46","16.25","17.53","15.84","1.99M","1.42%"
"07/01/2021","16.23","16.56","16.70","15.90","1.12M","-2.46%"
"06/30/2021","16.64","16.97","16.99","16.42","1.14M","-2.97%"
"06/29/2021","17.15","17.02","18.05","16.87","1.60M","1.84%"
"06/28/2021","16.84","16.40","17.06","16.06","1.93M","3.95%"
"06/25/2021","16.20","16.32","16.83","16.03","5.32M","-2.47%"
"06/24/2021","16.61","17.11","17.17","16.27","1.73M","-1.13%"
"06/23/2021","16.80","16.91","17.66","16.32","1.92M","0.90%"
"06/22/2021","16.65","16.65","16.82","15.44","2.52M","-2.97%"
"06/21/2021","17.16","18.20","18.30","16.85","2.29M","-8.28%"
"06/18/2021","18.71","19.56","19.64","18.39","1.46M","-5.74%"
"06/17/2021","19.85","19.16","20.40","18.90","1.28M","2.21%"
"06/16/2021","19.42","18.98","19.60","18.80","836.33K","1.52%"
"06/15/2021","19.13","19.81","20.08","18.61","1.20M","-2.89%"
"06/14/2021","19.70","18.84","20.75","18.84","2.21M","7.89%"
"06/11/2021","18.26","18.65","18.75","18.08","638.00K","-0.22%"
"06/10/2021","18.30","19.00","19.28","17.87","1.33M","-3.07%"
"06/09/2021","18.88","17.99","20.40","17.94","3.22M","8.38%"
"06/08/2021","17.42","17.10","17.52","16.07","1.60M","1.22%"
"06/07/2021","17.21","16.51","17.45","16.35","1.10M","4.24%"
"06/04/2021","16.51","16.56","16.97","16.03","977.78K","-0.24%"
"06/03/2021","16.55","17.03","17.29","16.52","1.25M","-3.50%"
"06/02/2021","17.15","16.92","17.26","16.70","870.25K","2.02%"
"06/01/2021","16.81","16.94","17.46","16.72","741.70K","0.30%"
"05/28/2021","16.76","17.46","18.01","16.67","1.22M","-3.01%"
"05/27/2021","17.28","17.20","17.49","16.35","1.69M","1.59%"
"05/26/2021","17.01","15.42","17.25","15.40","1.60M","11.91%"
"05/25/2021","15.20","15.21","15.70","15.07","1.12M","0.13%"
"05/24/2021","15.18","15.52","15.95","14.81","1.54M","-0.91%"
"05/21/2021","15.32","16.21","16.41","15.31","1.42M","-4.13%"
"05/20/2021","15.98","15.33","16.44","15.22","1.84M","7.61%"
"05/19/2021","14.85","13.67","14.93","13.60","1.77M","-4.07%"
"05/18/2021","15.48","14.75","16.16","14.36","1.56M","5.59%"
"05/17/2021","14.66","14.75","14.89","14.01","1.65M","-6.56%"
"05/14/2021","15.69","14.41","15.73","14.30","1.86M","13.37%"
"05/13/2021","13.84","15.00","15.35","13.00","2.99M","-6.04%"
"05/12/2021","14.73","15.26","15.87","14.67","1.63M","-6.54%"
"05/11/2021","15.76","14.46","16.27","14.02","2.77M","-2.90%"
"05/10/2021","16.23","19.18","19.18","16.18","3.35M","-15.91%"
"05/07/2021","19.30","18.72","20.65","18.41","2.44M","5.87%"
"05/06/2021","18.23","19.22","19.22","17.70","1.74M","-4.85%"
"05/05/2021","19.16","20.00","20.43","19.02","1.05M","-2.99%"
"05/04/2021","19.75","20.31","20.62","18.52","1.36M","-4.82%"
"05/03/2021","20.75","21.67","21.95","20.40","987.99K","-3.71%"
"04/30/2021","21.55","21.13","21.94","20.57","1.30M","-1.15%"
"04/29/2021","21.80","23.05","23.16","21.48","1.25M","-4.76%"
"04/28/2021","22.89","21.82","23.02","21.33","1.13M","3.29%"
