"Date","Price","Open","High","Low","Vol.","Change %"
"02/10/2023","1.760","1.850","1.940","1.730","192.44K","-5.38%"
"02/09/2023","1.860","2.160","2.210","1.840","243.07K","-10.36%"
"02/08/2023","2.075","2.140","2.280","2.060","170.20K","-3.04%"
"02/07/2023","2.140","2.220","2.249","2.000","217.14K","-3.39%"
"02/06/2023","2.215","2.200","2.290","2.070","128.32K","-1.34%"
"02/03/2023","2.245","2.380","2.380","2.180","205.42K","-7.61%"
"02/02/2023","2.430","2.190","2.490","2.120","464.60K","13.55%"
"02/01/2023","2.140","2.150","2.180","2.071","284.02K","0.00%"
"01/31/2023","2.140","2.080","2.170","2.025","123.77K","2.39%"
"01/30/2023","2.090","2.070","2.140","2.000","195.26K","0.24%"
"01/27/2023","2.085","2.110","2.150","1.960","366.45K","-4.36%"
"01/26/2023","2.180","2.190","2.195","2.080","118.53K","0.93%"
"01/25/2023","2.160","2.150","2.160","1.970","193.29K","-1.37%"
"01/24/2023","2.190","2.200","2.265","2.062","291.06K","0.92%"
"01/23/2023","2.170","2.000","2.170","2.000","318.39K","9.60%"
"01/20/2023","1.980","1.890","2.000","1.880","342.54K","5.88%"
"01/19/2023","1.870","1.910","1.910","1.770","100.09K","-2.60%"
"01/18/2023","1.920","1.950","2.000","1.760","554.66K","-1.54%"
"01/17/2023","1.950","1.980","1.980","1.780","856.22K","6.56%"
"01/13/2023","1.830","1.670","1.830","1.630","314.52K","9.58%"
"01/12/2023","1.670","1.510","1.750","1.360","460.89K","9.15%"
"01/11/2023","1.530","1.660","1.688","1.440","403.74K","-6.13%"
"01/10/2023","1.630","1.340","1.714","1.330","556.13K","23.48%"
"01/09/2023","1.320","1.290","1.348","1.250","503.35K","3.13%"
"01/06/2023","1.280","1.300","1.340","1.230","140.91K","-3.03%"
"01/05/2023","1.320","1.270","1.320","1.210","123.99K","3.13%"
"01/04/2023","1.280","1.190","1.280","1.150","95.92K","7.56%"
"01/03/2023","1.190","1.310","1.320","1.150","151.02K","-4.80%"
"12/30/2022","1.250","1.050","1.313","1.050","322.56K","13.64%"
"12/29/2022","1.100","1.060","1.120","1.040","205.31K","3.77%"
"12/28/2022","1.060","1.140","1.180","1.020","293.34K","-9.40%"
"12/27/2022","1.170","1.200","1.225","1.120","251.70K","-1.68%"
"12/23/2022","1.190","1.200","1.240","1.130","259.10K","5.31%"
"12/22/2022","1.130","1.300","1.320","1.130","355.64K","-15.67%"
"12/21/2022","1.340","1.400","1.420","1.291","184.61K","-4.29%"
"12/20/2022","1.400","1.350","1.400","1.330","128.75K","5.26%"
"12/19/2022","1.330","1.370","1.400","1.250","178.36K","-3.62%"
"12/16/2022","1.380","1.300","1.450","1.280","931.15K","4.55%"
"12/15/2022","1.320","1.350","1.390","1.290","229.95K","-5.04%"
"12/14/2022","1.390","1.350","1.400","1.350","369.74K","2.96%"
"12/13/2022","1.350","1.410","1.550","1.310","478.89K","-4.26%"
"12/12/2022","1.410","1.400","1.440","1.340","304.97K","0.71%"
"12/09/2022","1.400","1.360","1.450","1.340","146.05K","2.19%"
"12/08/2022","1.370","1.380","1.470","1.320","230.45K","-2.84%"
"12/07/2022","1.410","1.500","1.500","1.370","329.85K","-6.62%"
"12/06/2022","1.510","1.590","1.640","1.500","172.51K","-6.21%"
"12/05/2022","1.610","1.650","1.710","1.600","197.81K","0.62%"
"12/02/2022","1.600","1.530","1.660","1.530","163.48K","1.91%"
"12/01/2022","1.570","1.480","1.622","1.480","316.39K","5.37%"
"11/30/2022","1.490","1.520","1.527","1.390","289.76K","1.36%"
"11/29/2022","1.470","1.550","1.620","1.450","220.32K","-3.92%"
"11/28/2022","1.530","1.680","1.700","1.470","224.49K","-8.11%"
"11/25/2022","1.665","1.640","1.750","1.640","105.53K","-0.89%"
"11/23/2022","1.680","1.530","1.790","1.500","328.99K","9.80%"
"11/22/2022","1.530","1.540","1.550","1.400","491.33K","-1.29%"
"11/21/2022","1.550","1.820","1.840","1.520","581.47K","-17.99%"
"11/18/2022","1.890","2.000","2.010","1.850","181.07K","-2.58%"
"11/17/2022","1.940","2.200","2.200","1.930","586.39K","-11.82%"
"11/16/2022","2.200","2.390","2.430","2.160","276.47K","-8.71%"
"11/15/2022","2.410","2.730","2.730","2.400","203.04K","-4.37%"
"11/14/2022","2.520","2.770","2.870","2.475","499.32K","-15.15%"
"11/11/2022","2.970","2.320","2.990","2.260","1.32M","24.27%"
"11/10/2022","2.390","2.240","2.390","2.200","449.36K","10.65%"
"11/09/2022","2.160","2.360","2.432","2.110","487.82K","-13.25%"
"11/08/2022","2.490","2.630","2.810","2.380","390.29K","-10.75%"
"11/07/2022","2.790","2.800","2.900","2.660","348.85K","0.00%"
"11/04/2022","2.790","2.700","2.880","2.630","535.78K","8.77%"
"11/03/2022","2.565","2.910","2.920","2.480","788.60K","-10.94%"
"11/02/2022","2.880","3.090","3.190","2.880","648.22K","-15.04%"
"11/01/2022","3.390","3.470","3.550","3.330","89.57K","0.15%"
"10/31/2022","3.385","3.380","3.470","3.200","220.84K","-2.45%"
"10/28/2022","3.470","3.340","3.530","3.330","119.19K","2.66%"
"10/27/2022","3.380","3.610","3.619","3.260","182.33K","-6.24%"
"10/26/2022","3.605","3.550","3.750","3.350","247.65K","6.34%"
