"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2022","28.59","27.58","29.09","27.42","9.69M","1.74%"
"01/13/2022","28.10","30.94","31.39","27.86","12.25M","-7.44%"
"01/12/2022","30.36","31.36","31.79","29.80","14.68M","2.64%"
"01/11/2022","29.58","28.61","30.38","28.06","11.14M","2.25%"
"01/10/2022","28.93","26.88","29.22","26.27","11.52M","1.54%"
"01/07/2022","28.49","28.48","29.41","27.20","9.32M","-2.76%"
"01/06/2022","29.30","29.71","30.41","27.00","10.61M","-1.08%"
"01/05/2022","29.62","33.30","33.90","29.21","15.87M","-13.21%"
"01/04/2022","34.13","33.60","35.48","32.64","10.57M","3.77%"
"01/03/2022","32.89","33.68","34.19","32.35","6.83M","0.09%"
"12/31/2021","32.86","34.70","35.42","32.80","8.98M","-4.45%"
"12/30/2021","34.39","33.98","36.00","33.70","10.79M","1.42%"
"12/29/2021","33.91","34.86","35.80","33.37","8.73M","-3.50%"
"12/28/2021","35.14","37.19","37.35","34.51","12.50M","-10.81%"
"12/27/2021","39.40","39.00","40.78","38.14","14.33M","3.33%"
"12/23/2021","38.13","34.05","38.73","33.05","15.47M","11.72%"
"12/22/2021","34.13","34.19","35.20","33.45","8.12M","-0.87%"
"12/21/2021","34.43","34.24","34.80","32.80","9.81M","6.04%"
"12/20/2021","32.47","32.19","33.48","31.45","9.29M","-4.09%"
"12/17/2021","33.85","33.90","35.95","32.38","11.66M","-4.66%"
"12/16/2021","35.51","39.01","39.80","34.62","11.33M","-8.31%"
"12/15/2021","38.73","37.02","39.96","34.30","15.21M","3.75%"
"12/14/2021","37.33","35.95","38.42","35.58","9.91M","1.33%"
"12/13/2021","36.84","39.61","39.63","36.46","11.59M","-8.90%"
"12/10/2021","40.44","43.12","43.60","39.20","8.53M","-2.25%"
"12/09/2021","41.37","45.70","46.00","41.11","11.78M","-11.30%"
"12/08/2021","46.64","45.49","47.21","43.91","8.41M","2.06%"
"12/07/2021","45.70","44.29","47.11","43.77","11.20M","9.30%"
"12/06/2021","41.81","37.96","44.08","35.97","16.47M","0.41%"
"12/03/2021","41.64","48.89","49.65","40.21","16.79M","-15.14%"
"12/02/2021","49.07","50.50","52.94","47.05","13.24M","-3.39%"
"12/01/2021","50.79","52.61","57.70","49.81","18.68M","-0.55%"
"11/30/2021","51.07","52.10","54.93","49.09","14.54M","-0.62%"
"11/29/2021","51.39","52.15","52.30","48.12","11.24M","4.45%"
"11/26/2021","49.20","49.17","51.20","48.05","6.71M","-6.09%"
"11/24/2021","52.39","49.99","52.65","48.90","8.09M","0.52%"
"11/23/2021","52.12","50.78","53.77","49.60","11.34M","5.14%"
"11/22/2021","49.57","55.14","56.00","48.39","13.17M","-9.35%"
"11/19/2021","54.68","51.84","56.80","51.79","14.14M","6.26%"
"11/18/2021","51.46","50.90","52.03","47.41","13.86M","1.00%"
"11/17/2021","50.95","55.69","56.62","48.76","18.39M","-7.98%"
"11/16/2021","55.37","51.33","57.68","50.77","27.10M","-0.05%"
"11/15/2021","55.40","72.59","73.50","54.65","34.93M","-27.03%"
"11/12/2021","75.92","70.00","76.83","67.50","13.22M","7.40%"
"11/11/2021","70.69","66.82","72.90","66.10","10.76M","9.02%"
"11/10/2021","64.84","79.19","79.19","64.12","19.25M","-14.79%"
"11/09/2021","76.09","81.51","83.45","72.01","16.50M","1.05%"
"11/08/2021","75.30","70.01","77.33","70.01","16.72M","17.99%"
"11/05/2021","63.82","65.02","65.77","61.97","7.40M","-0.73%"
"11/04/2021","64.29","63.88","65.69","61.67","10.29M","-0.57%"
"11/03/2021","64.66","61.60","64.94","58.80","14.06M","2.08%"
"11/02/2021","63.34","58.50","63.34","58.20","18.60M","14.11%"
"11/01/2021","55.51","52.34","57.79","52.29","15.36M","6.26%"
"10/29/2021","52.24","50.83","52.75","49.80","9.94M","3.67%"
"10/28/2021","50.39","52.19","53.68","49.85","11.05M","0.70%"
"10/27/2021","50.04","50.82","51.30","48.90","8.85M","-5.33%"
"10/26/2021","52.86","53.88","54.96","52.27","10.08M","-3.35%"
"10/25/2021","54.69","51.10","55.29","51.01","14.92M","10.57%"
"10/22/2021","49.46","50.56","51.13","47.37","9.82M","-2.85%"
"10/21/2021","50.91","52.67","53.99","49.40","15.39M","-4.07%"
"10/20/2021","53.07","54.11","56.48","52.50","22.14M","-1.56%"
"10/19/2021","53.91","51.60","54.01","48.74","23.60M","4.78%"
"10/18/2021","51.45","48.39","53.42","48.27","22.35M","5.24%"
"10/15/2021","48.89","45.50","48.95","45.16","22.55M","12.16%"
"10/14/2021","43.59","44.30","44.88","42.30","10.30M","-0.46%"
"10/13/2021","43.79","40.66","43.88","39.55","9.92M","7.17%"
"10/12/2021","40.86","42.88","43.04","39.63","10.24M","-4.89%"
"10/11/2021","42.96","40.56","44.12","40.43","14.17M","8.79%"
"10/08/2021","39.49","38.74","39.98","37.98","7.56M","2.79%"
"10/07/2021","38.42","38.15","38.59","37.11","8.02M","-1.39%"
"10/06/2021","38.96","38.49","39.80","37.44","15.44M","4.76%"
"10/05/2021","37.19","34.19","37.29","33.88","11.57M","10.59%"
"10/04/2021","33.63","32.81","33.85","31.89","7.87M","1.39%"
"10/01/2021","33.17","34.03","34.27","32.34","8.29M","5.03%"
"09/30/2021","31.58","32.03","32.44","31.05","6.36M","3.17%"
"09/29/2021","30.61","33.12","33.34","30.55","7.56M","-6.53%"
"09/28/2021","32.75","34.60","35.25","32.65","5.65M","-6.88%"
"09/27/2021","35.17","36.28","37.03","35.09","5.46M","-2.79%"
"09/24/2021","36.18","35.00","36.41","34.64","8.23M","-4.03%"
"09/23/2021","37.70","35.89","37.72","35.54","7.15M","5.60%"
"09/22/2021","35.70","33.34","36.42","33.11","8.11M","7.40%"
"09/21/2021","33.24","34.21","34.21","32.45","6.55M","-1.92%"
"09/20/2021","33.89","32.49","34.50","32.30","8.32M","-5.44%"
"09/17/2021","35.84","36.45","36.59","35.47","6.08M","-1.38%"
"09/16/2021","36.34","36.90","37.32","35.26","6.20M","-1.92%"
"09/15/2021","37.05","36.09","37.20","35.18","9.51M","6.83%"
"09/14/2021","34.68","36.70","37.27","34.41","7.44M","-2.56%"
"09/13/2021","35.59","35.04","36.67","34.26","8.49M","-0.42%"
"09/10/2021","35.74","38.90","39.18","35.57","8.58M","-8.10%"
"09/09/2021","38.89","38.25","40.30","37.86","9.53M","4.29%"
"09/08/2021","37.29","39.13","39.87","37.10","7.77M","-5.33%"
"09/07/2021","39.39","42.80","43.66","38.66","15.59M","-9.26%"
"09/03/2021","43.41","43.71","44.97","43.22","12.73M","2.87%"
"09/02/2021","42.20","43.19","44.51","41.72","10.94M","2.48%"
"09/01/2021","41.18","41.05","42.86","40.48","9.55M","1.45%"
"08/31/2021","40.59","39.86","41.58","39.27","8.16M","0.12%"
"08/30/2021","40.54","39.31","40.79","37.65","9.67M","0.85%"
"08/27/2021","40.20","36.60","40.66","36.25","13.08M","10.99%"
"08/26/2021","36.22","37.24","38.48","36.02","7.80M","-5.50%"
"08/25/2021","38.33","37.41","38.99","36.77","9.73M","0.92%"
"08/24/2021","37.98","36.47","38.05","35.15","11.00M","3.32%"
"08/23/2021","36.76","37.57","38.79","35.60","19.44M","4.25%"
"08/20/2021","35.26","32.57","36.18","32.37","15.53M","10.85%"
"08/19/2021","31.81","30.30","32.43","30.10","8.22M","3.35%"
"08/18/2021","30.78","30.57","32.45","30.25","6.09M","0.42%"
"08/17/2021","30.65","32.93","33.54","30.03","7.22M","-7.23%"
"08/16/2021","33.04","32.99","33.77","31.83","6.27M","0.49%"
"08/13/2021","32.88","35.07","36.25","32.73","9.91M","-2.84%"
"08/12/2021","33.84","33.72","34.16","32.43","6.19M","-3.81%"
"08/11/2021","35.18","36.31","37.10","34.51","8.58M","-1.46%"
"08/10/2021","35.70","35.98","36.71","34.35","8.65M","-0.78%"
"08/09/2021","35.98","36.22","37.77","35.38","18.63M","5.05%"
"08/06/2021","34.25","31.98","34.74","30.90","17.65M","8.83%"
"08/05/2021","31.47","27.99","31.50","27.62","11.62M","9.58%"
"08/04/2021","28.72","27.61","29.57","27.41","9.12M","5.86%"
"08/03/2021","27.13","28.00","28.06","26.20","7.99M","-3.90%"
"08/02/2021","28.23","27.63","29.14","26.88","9.76M","2.17%"
"07/30/2021","27.63","27.21","28.20","27.01","4.79M","0.55%"
"07/29/2021","27.48","28.12","29.26","27.47","6.23M","-2.41%"
"07/28/2021","28.16","28.42","28.75","27.54","6.46M","4.22%"
"07/27/2021","27.02","28.20","29.17","26.16","8.90M","-8.65%"
"07/26/2021","29.58","28.22","29.97","27.20","18.73M","20.05%"
"07/23/2021","24.64","25.05","25.35","23.80","5.33M","-2.45%"
"07/22/2021","25.26","25.49","25.64","24.08","6.72M","0.80%"
"07/21/2021","25.06","24.19","25.70","23.96","10.68M","10.74%"
"07/20/2021","22.63","21.94","22.90","20.61","6.29M","1.25%"
"07/19/2021","22.35","22.02","23.26","21.67","5.96M","-4.20%"
"07/16/2021","23.33","24.59","24.80","23.30","4.75M","-4.70%"
"07/15/2021","24.48","24.03","25.16","23.67","4.66M","-0.65%"
"07/14/2021","24.64","26.23","26.62","24.57","4.78M","-5.08%"
"07/13/2021","25.96","26.83","27.08","25.86","4.21M","-5.15%"
"07/12/2021","27.37","27.81","28.02","26.20","4.56M","-1.16%"
"07/09/2021","27.69","28.26","28.68","27.52","4.20M","-0.36%"
"07/08/2021","27.79","27.03","28.12","26.60","5.23M","-2.80%"
"07/07/2021","28.59","30.05","30.25","28.45","5.63M","-3.80%"
"07/06/2021","29.72","30.83","30.95","29.03","5.95M","-1.88%"
"07/02/2021","30.29","30.90","31.30","30.16","4.80M","-1.30%"
"07/01/2021","30.69","31.37","31.55","30.20","5.88M","-2.17%"
"06/30/2021","31.37","31.12","32.20","30.03","9.63M","-1.63%"
"06/29/2021","31.89","31.90","33.72","31.30","14.21M","5.91%"
"06/28/2021","30.11","29.24","30.77","28.79","10.76M","6.81%"
"06/25/2021","28.19","28.55","28.93","27.66","22.90M","-4.38%"
"06/24/2021","29.48","28.12","29.88","27.75","10.04M","6.77%"
"06/23/2021","27.61","28.35","29.10","27.42","9.35M","0.99%"
"06/22/2021","27.34","25.53","27.82","24.50","18.43M","-1.76%"
"06/21/2021","27.83","27.20","28.58","27.01","10.23M","-3.77%"
"06/18/2021","28.92","29.72","30.00","28.28","9.80M","-3.79%"
"06/17/2021","30.06","29.84","32.04","29.84","11.47M","0.30%"
"06/16/2021","29.97","29.68","30.44","28.94","10.24M","-2.28%"
"06/15/2021","30.67","30.84","31.63","28.95","14.98M","2.44%"
"06/14/2021","29.94","29.00","32.06","28.44","20.04M","12.77%"
"06/11/2021","26.55","26.60","27.05","25.83","7.22M","0.15%"
"06/10/2021","26.51","26.55","27.45","25.68","12.89M","1.42%"
"06/09/2021","26.14","23.96","27.24","23.41","17.95M","10.58%"
"06/08/2021","23.64","23.17","23.89","21.54","13.67M","-3.08%"
"06/07/2021","24.39","24.14","24.61","23.58","7.79M","0.16%"
"06/04/2021","24.35","23.23","24.75","23.09","8.14M","2.35%"
"06/03/2021","23.79","25.64","25.72","23.73","9.13M","-5.74%"
"06/02/2021","25.24","25.88","26.30","24.93","12.69M","0.16%"
"06/01/2021","25.20","24.54","25.65","24.45","11.83M","1.74%"
"05/28/2021","24.77","24.84","25.71","24.16","12.36M","-4.14%"
"05/27/2021","25.84","26.51","27.11","24.78","20.54M","2.30%"
"05/26/2021","25.26","23.67","25.93","23.33","23.33M","11.67%"
"05/25/2021","22.62","22.40","23.29","21.93","13.85M","-2.29%"
"05/24/2021","23.15","21.26","23.29","21.09","22.11M","10.82%"
"05/21/2021","20.89","21.94","22.80","20.41","20.76M","-4.57%"
"05/20/2021","21.89","23.47","24.27","20.93","22.82M","0.83%"
"05/19/2021","21.71","19.45","21.78","19.31","33.07M","-5.57%"
"05/18/2021","22.99","22.06","23.87","21.81","16.46M","2.82%"
"05/17/2021","22.36","20.56","22.51","20.31","19.47M","-3.12%"
"05/14/2021","23.08","21.23","23.99","20.99","24.54M","17.40%"
"05/13/2021","19.66","21.37","22.60","18.32","33.37M","-13.96%"
"05/12/2021","22.85","24.85","26.31","22.43","20.19M","-11.95%"
"05/11/2021","25.95","23.60","26.41","23.23","23.32M","-6.72%"
"05/10/2021","27.82","30.99","31.15","27.62","17.20M","-11.20%"
"05/07/2021","31.33","31.91","32.79","30.81","11.74M","-0.22%"
"05/06/2021","31.40","33.59","34.11","30.00","13.90M","-6.41%"
"05/05/2021","33.55","34.50","36.23","32.95","15.08M","-1.18%"
"05/04/2021","33.95","34.88","35.24","32.22","14.26M","-6.27%"
"05/03/2021","36.22","38.20","39.68","35.21","17.67M","-1.52%"
"04/30/2021","36.78","34.98","38.55","34.67","22.15M","7.36%"
"04/29/2021","34.26","36.10","36.64","33.80","15.56M","-8.98%"
"04/28/2021","37.64","34.18","37.92","33.58","20.56M","10.32%"
"04/27/2021","34.12","35.10","35.40","33.78","12.99M","-0.06%"
"04/26/2021","34.14","34.92","36.32","33.26","20.89M","5.70%"
"04/23/2021","32.30","29.09","32.71","28.36","21.94M","3.99%"
"04/22/2021","31.06","34.55","35.73","30.92","22.21M","-11.08%"
"04/21/2021","34.93","31.39","35.68","31.05","22.77M","4.05%"
"04/20/2021","33.57","34.80","35.77","30.74","26.87M","-5.57%"
"04/19/2021","35.55","35.02","37.09","33.24","28.40M","-8.68%"
"04/16/2021","38.93","39.60","41.19","37.68","23.73M","-7.62%"
"04/15/2021","42.14","43.87","44.98","38.55","35.51M","-1.93%"
"04/14/2021","42.97","50.96","50.98","42.26","43.05M","-15.75%"
