"Date","Price","Open","High","Low","Vol.","Change %"
"10/05/2023","2.450","2.470","2.520","2.410","666.01K","-1.61%"
"10/04/2023","2.490","2.300","2.510","2.250","862.16K","7.56%"
"10/03/2023","2.315","2.470","2.510","2.280","964.05K","-8.86%"
"10/02/2023","2.540","2.590","2.750","2.450","1.74M","9.01%"
"09/29/2023","2.330","2.400","2.415","2.290","702.75K","-2.51%"
"09/28/2023","2.390","2.310","2.500","2.250","1.23M","3.46%"
"09/27/2023","2.310","2.450","2.480","2.280","535.26K","1.32%"
"09/26/2023","2.280","2.350","2.398","2.260","548.22K","-2.56%"
"09/25/2023","2.340","2.410","2.430","2.330","721.22K","-4.10%"
"09/22/2023","2.440","2.710","2.720","2.440","804.36K","-8.27%"
"09/21/2023","2.660","2.710","2.821","2.640","1.46M","-0.75%"
"09/20/2023","2.680","2.750","2.800","2.680","857.70K","-2.55%"
"09/19/2023","2.750","2.820","2.885","2.695","1.57M","-3.85%"
"09/18/2023","2.860","2.970","3.140","2.850","883.68K","-0.35%"
"09/15/2023","2.870","2.850","2.900","2.760","1.54M","1.77%"
"09/14/2023","2.820","2.950","2.950","2.790","1.06M","1.81%"
"09/13/2023","2.770","2.830","2.840","2.710","542.62K","-1.07%"
"09/12/2023","2.800","3.040","3.130","2.740","1.46M","0.36%"
"09/11/2023","2.790","2.980","2.985","2.765","969.39K","-7.31%"
"09/08/2023","3.010","3.050","3.050","2.960","424.03K","-0.66%"
"09/07/2023","3.030","2.910","3.080","2.780","715.33K","3.06%"
"09/06/2023","2.940","3.000","3.090","2.895","904.71K","-2.65%"
"09/05/2023","3.020","2.930","3.060","2.910","1.08M","0.33%"
"09/01/2023","3.010","3.200","3.240","2.880","2.22M","-5.64%"
"08/31/2023","3.190","3.340","3.415","3.120","1.82M","-4.49%"
"08/30/2023","3.340","3.400","3.471","3.240","2.70M","-3.19%"
"08/29/2023","3.450","3.000","3.570","2.980","3.17M","16.16%"
"08/28/2023","2.970","3.030","3.095","2.940","816.63K","0.00%"
"08/25/2023","2.970","3.000","3.155","2.910","1.32M","1.02%"
"08/24/2023","2.940","3.180","3.190","2.920","1.36M","-5.16%"
"08/23/2023","3.100","2.790","3.130","2.780","1.30M","10.32%"
"08/22/2023","2.810","2.870","2.990","2.780","1.31M","-1.58%"
"08/21/2023","2.855","3.010","3.125","2.822","1.56M","-8.93%"
"08/18/2023","3.135","3.000","3.160","2.625","3.80M","-1.10%"
"08/17/2023","3.170","3.180","3.370","3.000","2.34M","-3.94%"
"08/16/2023","3.300","3.400","3.440","3.260","1.01M","-3.65%"
"08/15/2023","3.425","3.600","3.710","3.310","1.68M","-7.93%"
"08/14/2023","3.720","3.700","3.838","3.490","1.50M","1.36%"
"08/11/2023","3.670","3.500","3.890","3.480","1.19M","2.80%"
"08/10/2023","3.570","3.710","3.710","3.450","1.80M","-2.99%"
"08/09/2023","3.680","3.800","3.850","3.520","1.44M","-1.34%"
"08/08/2023","3.730","3.420","3.840","3.340","1.82M","11.68%"
"08/07/2023","3.340","3.400","3.450","3.160","1.80M","-3.75%"
"08/04/2023","3.470","3.570","3.710","3.440","1.25M","-3.07%"
"08/03/2023","3.580","3.630","3.670","3.485","1.25M","-4.02%"
"08/02/2023","3.730","3.530","3.780","3.445","1.51M","5.67%"
"08/01/2023","3.530","3.730","3.730","3.385","1.50M","-7.11%"
"07/31/2023","3.800","3.670","3.898","3.630","1.19M","8.57%"
"07/28/2023","3.500","3.580","3.660","3.430","1.71M","-0.57%"
"07/27/2023","3.520","3.920","3.959","3.520","1.80M","-6.88%"
"07/26/2023","3.780","3.800","3.910","3.680","1.57M","-2.58%"
"07/25/2023","3.880","4.030","4.139","3.820","1.67M","-3.24%"
"07/24/2023","4.010","4.120","4.160","3.800","1.58M","-7.60%"
"07/21/2023","4.340","4.560","4.640","4.145","1.20M","-2.91%"
"07/20/2023","4.470","4.840","5.030","4.430","1.12M","-5.30%"
"07/19/2023","4.720","4.670","4.910","4.530","1.45M","1.72%"
"07/18/2023","4.640","4.700","4.750","4.335","1.60M","-2.52%"
"07/17/2023","4.760","4.920","5.070","4.590","1.51M","-3.05%"
"07/14/2023","4.910","5.050","5.260","4.660","2.30M","-5.76%"
"07/13/2023","5.210","4.350","5.295","4.265","3.55M","22.88%"
"07/12/2023","4.240","4.140","4.452","4.010","2.24M","4.95%"
"07/11/2023","4.040","4.380","4.380","3.920","2.77M","-6.48%"
"07/10/2023","4.320","3.885","4.370","3.640","2.40M","15.82%"
"07/07/2023","3.730","3.340","4.070","3.330","2.76M","10.68%"
"07/06/2023","3.370","3.590","3.590","3.130","1.31M","-3.16%"
"07/05/2023","3.480","3.140","3.570","3.020","1.95M","8.07%"
"07/03/2023","3.220","2.920","3.285","2.890","1.82M","12.59%"
"06/30/2023","2.860","2.910","3.000","2.660","1.78M","-1.38%"
"06/29/2023","2.900","2.890","3.000","2.770","2.03M","0.00%"
"06/28/2023","2.900","2.880","2.950","2.775","1.01M","0.00%"
"06/27/2023","2.900","2.900","2.952","2.830","1.36M","2.11%"
"06/26/2023","2.840","2.900","3.000","2.720","854.06K","-2.07%"
"06/23/2023","2.900","2.830","2.920","2.712","2.87M","2.84%"
"06/22/2023","2.820","2.950","2.984","2.720","1.49M","-4.73%"
"06/21/2023","2.960","3.070","3.150","2.845","2.47M","-0.34%"
"06/20/2023","2.970","3.080","3.230","2.790","2.83M","-2.62%"
"06/16/2023","3.050","2.570","3.150","2.490","4.22M","22.49%"
"06/15/2023","2.490","2.450","2.650","2.320","1.13M","-4.23%"
"06/14/2023","2.600","2.540","2.680","2.520","1.13M","3.59%"
"06/13/2023","2.510","2.470","2.530","2.430","740.16K","3.72%"
"06/12/2023","2.420","2.270","2.540","2.270","1.28M","5.22%"
"06/09/2023","2.300","2.300","2.320","2.190","551.59K","0.44%"
"06/08/2023","2.290","2.320","2.350","2.230","539.77K","-1.72%"
"06/07/2023","2.330","2.350","2.450","2.260","712.53K","-2.10%"
"06/06/2023","2.380","2.250","2.390","2.150","900.70K","1.28%"
"06/05/2023","2.350","2.520","2.550","2.300","1.05M","-8.91%"
"06/02/2023","2.580","2.530","2.600","2.445","985.48K","2.38%"
"06/01/2023","2.520","2.550","2.570","2.460","509.62K","-0.79%"
"05/31/2023","2.540","2.360","2.550","2.290","1.06M","3.67%"
